symbol,ask,bid,previousClose,open,dividendYield,dividendPerShare,dividendPayDate,exDividendDate,tradeDate,lastTradeDate,lastTradeTime,earningPerShare,EPSEstimateCurrentYear,EPSEstimateNextYear,EPSEstimateNextQuarter,bookValue,EBITDA,priceSale,priceBook,pe,peg,peCurrentYear,peNextYear,shortRatio,revenue,holdingsValue,dayValueChange,holdingGainPercent,annualizedGain,holdingsGain,askSize,bidSize,lastTradeSize,averageDailyVolume,marketCapitalization,floatShares,name,sharesOwned,stockExchange,sharesOutstanding,commission,oneYearTargetPrice,
"CWBC",6.98,6.87,6.84,6.85,1.76,0.12,"8/31/2015","8/10/2015",N/A,"9/10/2015","4:00pm",0.34,nan,N/A,0.00,7.19,0.00,1.73,0.95,20.24,0.00,N/A,N/A,1.83,32.38M,N/A,N/A,N/A,N/A,N/A,400,24500,100,5122,56.44M,5699000,"Community West Bancshares",N/A,"NGM",8204000,N/A,N/A
"COB",11.01,N/A,10.48,10.31,0.00,0.00,N/A,"6/30/2009",N/A,"9/10/2015","4:00pm",6.58,0.41,0.52,0.11,11.14,0.00,2.90,0.94,1.58,3.15,25.34,19.98,16.22,87.81M,N/A,N/A,N/A,N/A,N/A,400,N/A,483,14095,252.38M,12320000,"CommunityOne Bancorp",N/A,"NCM",24291000,N/A,11.88
"CVLT",38.25,32.23,35.55,35.47,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",0.24,0.74,1.12,0.21,9.35,27.90M,2.72,3.80,146.27,3.09,47.64,31.47,3.90,594.02M,N/A,N/A,N/A,N/A,N/A,400,100,8539,591206,1.60B,38865000,"CommVault Systems, Inc.",N/A,"NMS",45482000,N/A,43.50
"CIZ",33.1000,32.9300,33.1837,N/A,N/A,N/A,"6/19/2015","6/16/2015",N/A,"9/10/2015","2:18pm",N/A,1.5500,N/A,0.0000,0.0000,0.00,N/A,N/A,N/A,0.0000,N/A,N/A,0.0000,N/A,N/A,N/A,N/A,N/A,N/A,100,300,127,6380,N/A,N/A,"Compass EMP International 500 E",N/A,"NGM",N/A,N/A,N/A
"CSA",32.91,32.81,32.47,32.87,9.40,0.40,N/A,N/A,N/A,"9/10/2015","3:58pm",-2.03,-0.22,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,200,1100,1000,277,N/A,N/A,"Compass EMP US Small Cap 500 Vo",N/A,"NGM",N/A,N/A,N/A
"CDC",34.210,34.180,34.150,34.080,N/A,N/A,"8/21/2015","7/21/2015",N/A,"9/10/2015","3:53pm",N/A,N/A,N/A,0.000,0.000,0.00,N/A,N/A,N/A,0.000,N/A,N/A,0.000,N/A,N/A,N/A,N/A,N/A,N/A,1000,300,100,13852,N/A,N/A,"Compass EMP US EQIncome 100 Enh",N/A,"NGM",N/A,N/A,N/A
"CSF",36.6000,36.5400,36.5500,N/A,N/A,N/A,"6/19/2015","6/16/2015",N/A,"9/10/2015","10:53am",N/A,N/A,N/A,0.0000,0.0000,0.00,N/A,N/A,N/A,0.0000,N/A,N/A,0.0000,N/A,N/A,N/A,N/A,N/A,N/A,300,1300,250,3711,N/A,N/A,"Compass EMP U.S. Discovery 500",N/A,"NGM",N/A,N/A,N/A
"CFO",35.23,35.19,35.15,34.90,N/A,N/A,"6/19/2015","6/16/2015",N/A,"9/10/2015","3:58pm",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,300,300,215,25573,N/A,N/A,"Compass EMP U.S. 500 Enhanced V",N/A,"NGM",N/A,N/A,N/A
"CFA",N/A,32.26,35.15,35.20,N/A,N/A,"6/19/2015","6/16/2015",N/A,"9/10/2015","10:57am",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,4038,1831,N/A,N/A,"Compass EMP U.S. 500 Volatility",N/A,"NGM",N/A,N/A,N/A
"CDL",33.23,33.09,33.54,33.07,N/A,N/A,"8/21/2015",N/A,N/A,"9/10/2015","3:46pm",-0.69,nan,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,1000,500,110,1256,N/A,N/A,"Compass EMP US Large Cap High D",N/A,"NGM",N/A,N/A,N/A
"CSB",32.57,32.43,32.30,32.62,N/A,N/A,"8/21/2015","3/23/2015",N/A,"9/10/2015","2:24pm",-8.35,N/A,N/A,0.00,6.34,0.00,N/A,5.10,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,100,600,600,80,6.61B,N/A,"Compass EMP US Small Cap High D",N/A,"NGM",202715000,N/A,N/A
"CGEN",5.49,4.94,5.13,5.12,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-0.42,-0.50,-0.65,-0.15,1.89,-18.10M,28.74,2.71,N/A,0.00,N/A,N/A,13.70,9.01M,N/A,N/A,N/A,N/A,N/A,500,1000,2810,147397,268.45M,47594000,"Compugen Ltd.",N/A,"NGM",50460000,N/A,12.40
"CPSI",47.26,41.51,45.11,45.00,5.68,2.56,"8/28/2015","8/11/2015",N/A,"9/10/2015","4:00pm",2.44,2.10,2.42,0.56,7.11,43.38M,2.64,6.34,18.69,1.95,21.75,18.88,15.24,192.92M,N/A,N/A,N/A,N/A,N/A,1000,100,1808,97864,516.28M,10484000,"Computer Programs and Systems, ",N/A,"NMS",11302000,N/A,46.20
"CTG",7.40,5.88,6.64,6.61,3.63,0.24,"7/6/2015","6/18/2015",N/A,"9/10/2015","3:59pm",0.36,0.32,0.47,0.11,5.95,14.81M,0.32,1.12,18.27,1.15,20.50,13.96,2.75,387.25M,N/A,N/A,N/A,N/A,N/A,100,100,100,100573,123.68M,13906000,"Computer Task Group, Incorporat",N/A,"NMS",18853000,N/A,8.50
"SCOR",52.93,44.60,48.66,48.29,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-0.51,-0.07,0.60,0.19,10.88,18.70M,5.49,4.47,N/A,-17.75,N/A,81.30,6.25,350.98M,N/A,N/A,N/A,N/A,N/A,100,400,6109,366086,1.93B,32758000,"comScore, Inc.",N/A,"NMS",39570000,N/A,66.00
"CHCI",2.50,N/A,0.67,0.70,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",-0.25,nan,N/A,0.00,-0.12,-136000.00,0.30,N/A,N/A,0.00,N/A,N/A,112.87,51.09M,N/A,N/A,N/A,N/A,N/A,700,N/A,100,17311,14.48M,11087000,"Comstock Holding Companies, Inc",N/A,"NCM",22985000,N/A,1.00
"CMTL",26.41,26.39,26.10,26.08,4.65,1.20,"8/18/2015","7/15/2015",N/A,"9/10/2015","4:00pm",1.56,1.45,1.78,0.38,24.82,50.65M,1.32,1.05,16.88,1.06,18.19,14.82,6.19,319.20M,N/A,N/A,N/A,N/A,N/A,800,300,3497,78092,425.22M,15337000,"Comtech Telecommunications Corp",N/A,"NMS",16119000,N/A,37.00
"CNSI",N/A,N/A,18.47,N/A,N/A,N/A,N/A,N/A,N/A,"9/8/2015","3:59pm",-1.48,-4.48,-2.07,0.00,-0.33,16.53M,0.88,N/A,N/A,0.00,N/A,N/A,8.72,457.93M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,223152,405.18M,19105000,"Comverse Inc.",N/A,"NGM",21937000,N/A,29.00
"CNAT",4.440,4.250,3.870,3.880,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-1.443,-1.610,-2.000,-0.530,2.258,-23.70M,N/A,1.714,N/A,-2.400,N/A,N/A,11.960,N/A,N/A,N/A,N/A,N/A,N/A,10000,1000,100,164867,85.41M,14540000,"Conatus Pharmaceuticals Inc.",N/A,"NGM",19657000,N/A,12.330
"CNCE",18.59,18.56,17.96,17.88,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",0.77,0.96,-1.58,-0.13,6.21,-32.92M,38.27,2.89,24.08,0.00,19.36,N/A,6.15,10.29M,N/A,N/A,N/A,N/A,N/A,700,1600,9924,252144,407.49M,12738000,"Concert Pharmaceuticals, Inc.",N/A,"NGM",21920000,N/A,21.80
"CXRX",73.34,72.48,73.84,70.98,0.36,0.30,"10/30/2015",N/A,N/A,"9/10/2015","3:47pm",0.60,4.30,5.64,1.39,0.00,0.00,N/A,N/A,N/A,0.00,17.13,13.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,100,100,100,9100,N/A,N/A,N/A,N/A,"NMS",N/A,N/A,90.00
"CCUR",5.43,4.40,5.23,5.18,9.02,0.48,"9/29/2015","6/11/2015",N/A,"9/10/2015","3:59pm",-0.04,0.33,0.33,0.00,4.02,3.04M,0.74,1.30,N/A,0.00,N/A,N/A,3.47,64.46M,N/A,N/A,N/A,N/A,N/A,200,100,100,24283,47.04M,7735000,"Concurrent Computer Corporation",N/A,"NGM",9099000,N/A,8.00
"CDOR",1.34,1.23,1.24,1.23,0.00,0.00,N/A,"12/29/2008",N/A,"9/10/2015","3:59pm",-2.37,N/A,N/A,0.00,3.45,10.25M,0.10,0.36,N/A,0.00,N/A,N/A,6.50,58.77M,N/A,N/A,N/A,N/A,N/A,500,600,100,7725,6.61M,2109000,"Condor Hospitality Trust Inc.",N/A,"NGM",4932000,N/A,2.00
"CDORO",19.00,16.65,16.62,N/A,0.00,0.00,"9/30/2013","9/12/2013",N/A,"9/4/2015","9:47am",-2.37,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,2200,500,N/A,1091,N/A,N/A,N/A,N/A,"NGM",N/A,N/A,N/A
"CDORP",7.20,6.25,6.30,N/A,N/A,N/A,"12/2/2013","11/20/2013",N/A,"9/10/2015","3:45pm",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,200,200,100,1725,N/A,N/A,N/A,N/A,"NGM",N/A,N/A,N/A
"CFMS",15.24,11.57,14.54,14.66,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-11.09,-2.45,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,100,300,4313,541996,N/A,N/A,N/A,N/A,"NMS",N/A,N/A,N/A
"CNMD",51.15,51.12,51.01,51.00,1.58,0.80,"10/5/2015","6/11/2015",N/A,"9/10/2015","4:00pm",0.97,1.83,2.12,0.61,20.87,122.50M,1.95,2.44,52.73,1.99,27.95,24.13,7.84,723.34M,N/A,N/A,N/A,N/A,N/A,500,200,6841,151255,1.42B,23210000,"CONMED Corporation",N/A,"NMS",27700000,N/A,60.17
"CTWS",34.70,34.63,34.39,34.42,3.12,1.07,"9/15/2015","8/28/2015",N/A,"9/10/2015","4:00pm",2.03,2.09,2.05,0.25,19.36,40.67M,4.04,1.78,17.09,3.33,16.60,16.93,6.93,94.96M,N/A,N/A,N/A,N/A,N/A,100,200,971,32228,387.53M,11078000,"Connecticut Water Service, Inc.",N/A,"NMS",11168000,N/A,44.00
"CNOB",22.25,18.35,18.83,18.78,1.59,0.30,"8/3/2015","7/13/2015",N/A,"9/10/2015","4:00pm",1.01,1.42,1.68,0.38,14.99,0.00,5.06,1.26,18.69,1.32,13.20,11.24,11.45,111.96M,N/A,N/A,N/A,N/A,N/A,200,1000,3886,109023,567.61M,27711000,"ConnectOne Bancorp, Inc.",N/A,"NMS",30064000,N/A,60.00
"CNXR",9.70,N/A,6.35,6.42,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-0.77,-0.23,0.18,0.31,-1.65,-805000.00,1.49,N/A,N/A,-1.51,N/A,33.33,11.80,93.37M,N/A,N/A,N/A,N/A,N/A,600,N/A,644,95514,131.24M,7344000,"Connecture, Inc.",N/A,"NGM",21874000,N/A,12.00
"CONN",27.95,25.28,28.49,28.22,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",1.25,2.27,2.95,0.81,18.40,97.60M,0.68,1.55,21.12,0.55,11.63,8.95,20.34,1.51B,N/A,N/A,N/A,N/A,N/A,200,200,32457,658242,961.22M,11717000,"Conn's, Inc.",N/A,"NMS",36410000,N/A,46.80
"CNSL",22.39,15.84,20.03,19.81,7.94,1.55,"11/2/2015","7/13/2015",N/A,"9/10/2015","4:00pm",-0.24,0.79,0.80,0.18,5.57,270.55M,1.39,3.60,N/A,12.36,24.20,23.90,22.35,728.64M,N/A,N/A,N/A,N/A,N/A,100,100,15157,210231,965.73M,48059000,"Consolidated Communications Hol",N/A,"NMS",50509000,N/A,21.40
"CWCO",11.50,10.40,10.50,10.42,2.88,0.30,"10/31/2015","6/29/2015",N/A,"9/10/2015","3:59pm",0.47,0.54,0.63,0.10,9.73,13.47M,2.52,1.08,22.00,2.71,19.15,16.41,5.21,61.43M,N/A,N/A,N/A,N/A,N/A,1000,200,101,168059,152.52M,14361000,"Consolidated Water Co. Ltd.",N/A,"NMS",14750000,N/A,14.50
"CTCT",27.00,22.75,24.83,24.74,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",0.57,1.32,1.70,0.43,8.72,43.87M,2.26,2.85,45.89,0.82,19.71,15.31,1.87,353.50M,N/A,N/A,N/A,N/A,N/A,100,600,100,557962,837.53M,31438000,"Constant Contact, Inc.",N/A,"NMS",32188000,N/A,35.71
"CPSS",6.32,4.44,5.45,5.42,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",1.02,1.06,1.17,0.28,5.58,0.00,0.92,0.98,5.28,0.27,5.08,4.61,3.91,154.28M,N/A,N/A,N/A,N/A,N/A,100,100,290,170286,140.58M,18886000,"Consumer Portfolio Services, In",N/A,"NGM",26081000,N/A,9.75
"CFRX",5.09,5.03,4.96,4.97,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",-1.76,-0.98,-0.97,-0.27,1.32,-20.19M,N/A,3.75,N/A,0.00,N/A,N/A,4.49,N/A,N/A,N/A,N/A,N/A,N/A,100,100,100,49523,127.40M,18402000,"ContraFect Corporation",N/A,"NCM",25079000,N/A,15.00
"CFRXW",1.9200,1.7200,1.8600,1.8200,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:45pm",N/A,N/A,N/A,0.0000,0.0000,0.00,N/A,N/A,N/A,0.0000,N/A,N/A,0.0000,N/A,N/A,N/A,N/A,N/A,N/A,100,200,100,4009,N/A,N/A,"ContraFect Corporation",N/A,"NCM",N/A,N/A,N/A
"CFRXZ",0.53,0.52,0.52,0.53,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,1000,400,1000,10528,N/A,N/A,"ContraFect Corporation",N/A,"NCM",N/A,N/A,N/A
"CTRV",3.83,3.10,3.27,3.26,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",-0.62,-0.85,-0.79,-0.18,-0.26,0.00,N/A,N/A,N/A,0.00,N/A,N/A,3.15,N/A,N/A,N/A,N/A,N/A,N/A,400,500,100,88788,73.72M,22238000,"CONTRAVIR PHARMACEUT",N/A,"NCM",22273000,N/A,6.80
"CTRL",8.41,8.40,8.30,8.31,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",0.18,0.41,0.58,0.17,4.87,9.72M,1.28,1.70,46.98,1.05,20.51,14.50,13.12,157.01M,N/A,N/A,N/A,N/A,N/A,2100,200,3958,287972,204.09M,18166000,"Control4 Corporation",N/A,"NMS",24267000,N/A,12.58
"CPRT",38.06,32.11,34.96,34.93,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",1.62,1.62,1.84,0.44,8.98,416.21M,3.84,3.89,21.67,1.52,21.67,19.08,2.08,1.15B,N/A,N/A,N/A,N/A,N/A,300,100,22096,415817,4.44B,114594000,"Copart, Inc.",N/A,"NMS",126522000,N/A,37.66
"CRBP",1.88,N/A,1.84,1.85,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",-0.23,-0.36,-0.47,-0.11,0.22,-6.15M,518.29,8.37,N/A,0.00,N/A,N/A,0.26,113636.00,N/A,N/A,N/A,N/A,N/A,100,N/A,100,898453,59.18M,24029000,"CORBUS PHARMACEUTICA",N/A,"NCM",31990000,N/A,6.00
"CORT",7.40,3.80,4.95,4.94,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-0.16,-0.10,0.06,-0.02,0.11,-13.20M,13.99,46.70,N/A,0.43,N/A,84.17,14.48,38.35M,N/A,N/A,N/A,N/A,N/A,500,1000,2074,387458,547.26M,76195000,"Corcept Therapeutics Incorporat",N/A,"NCM",108368000,N/A,9.33
"BVA",3.90,3.65,3.64,3.63,N/A,N/A,N/A,N/A,N/A,"9/10/2015","10:59am",0.11,N/A,N/A,0.00,4.29,0.00,2.55,0.85,33.24,0.00,N/A,N/A,0.15,9.21M,N/A,N/A,N/A,N/A,N/A,100,1100,600,3934,23.80M,4488000,"Cordia Bancorp Inc.",N/A,"NCM",6451000,N/A,N/A
"CORE",62.59,56.41,59.10,58.98,0.88,0.52,"9/14/2015","8/19/2015",N/A,"9/10/2015","4:00pm",2.02,2.45,2.86,0.67,20.30,112.00M,0.16,2.91,29.53,1.75,24.32,20.84,9.27,8.48B,N/A,N/A,N/A,N/A,N/A,100,200,1889,133148,1.37B,22457000,"Core-Mark Holding Company, Inc.",N/A,"NMS",23048000,N/A,73.80
"CORI",10.70,10.67,10.49,10.47,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-1.45,-1.51,-1.04,-0.28,-0.30,-16.43M,4.46,N/A,N/A,0.00,N/A,N/A,2.58,42.73M,N/A,N/A,N/A,N/A,N/A,500,500,2586,117362,194.30M,9229000,"Corium International, Inc.",N/A,"NGM",18159000,N/A,16.83
"CSOD",40.95,34.51,37.31,37.19,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-1.47,-0.33,-0.12,0.05,0.22,-52.71M,6.71,166.56,N/A,-5.65,N/A,N/A,5.64,301.21M,N/A,N/A,N/A,N/A,N/A,500,100,8146,630147,2.05B,48984000,"Cornerstone OnDemand, Inc.",N/A,"NMS",54201000,N/A,45.09
"CRVL",39.39,N/A,31.41,31.33,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",1.32,2.56,N/A,0.00,6.35,62.11M,1.26,4.94,23.81,0.00,N/A,N/A,4.94,495.20M,N/A,N/A,N/A,N/A,N/A,200,N/A,1869,47995,625.74M,8698000,"CorVel Corp.",N/A,"NMS",19928000,N/A,0.00
"COSI",1.12,1.09,1.15,1.17,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-0.53,-0.12,-0.12,0.00,0.53,-9.44M,0.67,2.16,N/A,0.00,N/A,N/A,7.56,81.07M,N/A,N/A,N/A,N/A,N/A,400,2500,7500,183730,50.92M,36844000,"Cosi, Inc.",N/A,"NCM",46717000,N/A,1.55
"COST",140.28,139.94,139.68,139.04,1.16,1.60,"8/28/2015","8/12/2015",N/A,"9/10/2015","4:00pm",5.22,5.20,5.65,1.15,24.08,4.66B,0.53,5.80,26.82,2.86,26.92,24.78,3.80,115.94B,N/A,N/A,N/A,N/A,N/A,300,100,N/A,1916290,61.53B,435734000,"Costco Wholesale Corporation",N/A,"NMS",439487000,N/A,155.30
"CPAH",0.65,N/A,0.48,0.47,N/A,N/A,N/A,N/A,N/A,"9/10/2015","1:31pm",-0.10,-0.09,-0.07,-0.02,0.23,-5.14M,1.70,2.05,N/A,0.00,N/A,N/A,1.33,12.00M,N/A,N/A,N/A,N/A,N/A,2000,N/A,100,8069,20.35M,21080000,"CounterPath Corporation",N/A,"NCM",42389000,N/A,0.50
"ICBK",19.00,18.43,18.45,18.25,0.86,0.16,"9/11/2015","8/28/2015",N/A,"9/10/2015","4:00pm",1.68,1.49,1.59,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,100,100,100,1566,N/A,N/A,N/A,N/A,"NGM",N/A,N/A,21.00
"CVTI",26.52,18.78,22.24,22.21,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",2.15,1.97,2.17,0.71,10.73,112.10M,0.56,2.07,10.53,2.30,11.47,10.41,2.19,727.03M,N/A,N/A,N/A,N/A,N/A,100,100,1289,243264,412.95M,11834000,"Covenant Transportation Group, ",N/A,"NMS",18272000,N/A,35.00
"COVS",2.98,2.10,2.57,2.58,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-0.86,-0.33,-0.17,-0.08,1.94,-21.96M,1.18,1.32,N/A,-6.84,N/A,N/A,4.26,85.43M,N/A,N/A,N/A,N/A,N/A,100,100,212,288130,98.97M,31500000,"Covisint Corporation",N/A,"NMS",39274000,N/A,2.50
"COWN",5.27,4.77,5.16,5.15,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",1.45,0.53,0.62,0.15,7.18,0.00,1.39,0.72,3.49,0.95,9.57,8.18,10.66,406.42M,N/A,N/A,N/A,N/A,N/A,400,200,74935,1454050,554.71M,93647000,"Cowen Group, Inc.",N/A,"NMS",109411000,N/A,6.49
"COWNL",26.4900,26.3000,26.5400,26.3100,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:45pm",1.4510,N/A,N/A,0.0000,7.1810,0.00,7.1448,3.6959,18.2354,0.0000,N/A,N/A,0.0000,406.42M,N/A,N/A,N/A,N/A,N/A,100,1000,100,N/A,2.89B,93647000,"Cowen Group, Inc.",N/A,"NMS",109411000,N/A,N/A
"CPSH",2.46,2.33,2.32,2.26,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",0.07,N/A,N/A,0.00,0.81,1.77M,1.33,2.88,35.14,0.00,N/A,N/A,1.70,22.94M,N/A,N/A,N/A,N/A,N/A,200,500,100,3591,32.46M,7866000,"CPS TECHNOLOGIES CP",N/A,"NCM",13195000,N/A,N/A
"CRAI",27.54,19.43,23.55,23.57,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",1.37,1.50,1.71,0.37,23.85,28.57M,0.70,0.99,17.09,1.95,15.65,13.73,2.30,306.52M,N/A,N/A,N/A,N/A,N/A,100,100,1329,48939,212.85M,8704000,"CRA International,Inc.",N/A,"NMS",9069000,N/A,37.50
"CBRL",151.00,143.00,148.97,148.15,3.00,4.40,"8/5/2015","7/15/2015",N/A,"9/10/2015","4:00pm",6.48,6.71,7.22,1.60,24.39,317.61M,1.27,6.11,23.09,2.05,22.30,20.72,12.79,2.82B,N/A,N/A,N/A,N/A,N/A,100,100,N/A,380073,3.58B,18978000,"Cracker Barrel Old Country Stor",N/A,"NMS",23957000,N/A,155.00
"BREW",8.00,7.97,8.01,8.00,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",0.08,0.11,0.26,0.05,6.06,12.32M,0.77,1.32,100.89,2.34,72.45,30.65,14.57,199.75M,N/A,N/A,N/A,N/A,N/A,400,500,165,60925,152.79M,8861000,"Craft Brew Alliance, Inc.",N/A,"NMS",19171000,N/A,12.50
"CRAY",25.12,N/A,20.93,20.90,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",1.92,1.16,1.47,1.06,11.69,54.16M,1.19,1.79,11.16,0.91,18.49,14.59,12.01,687.15M,N/A,N/A,N/A,N/A,N/A,100,N/A,3179,261297,840.18M,38014000,"Cray Inc",N/A,"NMS",39169000,N/A,37.00
"CACC",208.32,188.99,202.29,202.41,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",13.78,14.38,15.81,3.71,40.76,0.00,6.19,4.96,14.49,1.47,13.89,12.63,6.15,684.10M,N/A,N/A,N/A,N/A,N/A,100,100,3835,133875,4.18B,7454000,"Credit Acceptance Corporation",N/A,"NMS",20946000,N/A,200.50
"GLDI",11.20,9.78,10.89,10.95,N/A,N/A,"8/25/2015","7/20/2015",N/A,"9/10/2015","3:59pm",-0.32,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,100,1000,1100,23180,N/A,N/A,"Credit Suisse Gold Shares Cover",N/A,"NGM",N/A,N/A,N/A
"SLVO",10.99,9.90,10.13,10.12,N/A,N/A,"8/25/2015","7/20/2015",N/A,"9/10/2015","3:13pm",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,400,100,105,23235,N/A,N/A,"Credit Suisse Silver Shares Cov",N/A,"NGM",N/A,N/A,N/A
"CREE",26.78,26.21,26.55,26.49,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-0.57,1.06,1.46,0.27,23.15,143.46M,1.73,1.15,N/A,0.71,24.96,18.12,12.00,1.63B,N/A,N/A,N/A,N/A,N/A,500,400,51872,1934690,2.82B,104963000,"Cree, Inc.",N/A,"NMS",106557000,N/A,28.58
"CRESY",11.54,9.00,10.21,10.14,0.00,0.00,"2/27/2014","11/18/2013",N/A,"9/10/2015","4:00pm",-2.30,-0.91,-0.44,0.16,4.16,144.94M,0.85,2.45,43.35,-0.45,N/A,N/A,0.33,606.89M,N/A,N/A,N/A,N/A,N/A,200,300,1148,76131,503.93M,26736000,"Cresud S.A.C.I.F. y A.",N/A,"NMS",50545000,N/A,19.00
"CRTO",37.65,37.61,36.74,36.49,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",0.76,1.09,1.56,0.48,6.77,87.60M,2.11,5.43,49.34,1.21,34.54,24.13,1.13,1.07B,N/A,N/A,N/A,N/A,N/A,300,500,49751,746405,2.32B,42225000,"Criteo S.A.",N/A,"NMS",61580000,N/A,52.63
"CROX",15.43,12.77,13.78,13.70,N/A,N/A,N/A,N/A,N/A,"9/10/2015","4:00pm",-0.48,0.26,0.57,-0.25,5.32,28.14M,0.92,2.59,N/A,5.30,53.04,24.19,7.75,1.12B,N/A,N/A,N/A,N/A,N/A,500,100,29754,1290200,1.03B,72854000,"Crocs, Inc.",N/A,"NMS",74684000,N/A,15.80
"CCRN",14.18,14.17,14.29,14.25,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",-0.74,0.35,0.45,0.11,4.32,25.09M,0.61,3.31,N/A,1.63,40.51,31.51,3.82,755.66M,N/A,N/A,N/A,N/A,N/A,500,2100,100,234855,457.13M,30845000,"Cross Country Healthcare, Inc.",N/A,"NMS",32238000,N/A,15.80
"CRDS",1.22,1.20,1.20,1.19,N/A,N/A,N/A,N/A,N/A,"9/10/2015","3:59pm",-0.65,-0.63,-0.36,-0.12,0.09,-9.45M,3.24,12.90,N/A,-0.10,N/A,N/A,7.24,8.68M,N/A,N/A,N/A,N/A,N/A,500,500,200,79461,28.57M,14234000,"Crossroads Systems, Inc.",N/A,"NCM",23418000,N/A,3.38
"CRWS",10.22,N/A,8.07,8.10,3.95,0.32,"10/2/2015","9/9/2015",N/A,"9/10/2015","3:59pm",0.59,0.65,0.70,0.20,3.95,11.37M,0.91,2.04,13.89,1.23,12.58,11.69,2.56,88.13M,N/A,N/A,N/A,N/A,N/A,200,N/A,100,9242,81.50M,8485000,"Crown Crafts, Inc.",N/A,"NCM",9963000,N/A,10.00
